FP1
File	Frame	X SUB 1	Y SUB 1	Z SUB 1	X SUB 2	Y SUB 2	Z SUB 2	X SUB 3	Y SUB 3	Z SUB 3	X SUB 4	Y SUB 4	Z SUB 4	X SUB 5	Y SUB 5	Z SUB 5	X SUB 6	Y SUB 6	Z SUB 6	X SUB 7	Y SUB 7	Z SUB 7	X SUB 8	Y SUB 8	Z SUB 8	X SUB 9	Y SUB 9	Z SUB 9	X SUB 10	Y SUB 10	Z SUB 10
 - 	348	-22.876802	-3.512285	582.927734	-22.701984	-3.857147	583.775391	-22.516195	-4.184311	584.595215	-22.323725	-4.490090	585.379761	-22.128998	-4.771586	586.125977	-21.936554	-5.029563	586.835266	-21.751822	-5.268925	587.513550	-21.579292	-5.495904	588.174011	-21.420650	-5.715443	588.836670	-21.275648	-5.931020	589.519226
 - 	349	-21.143248	-6.145931	590.225647	-21.022121	-6.364082	590.946655	-20.910616	-6.589622	591.667480	-20.805843	-6.825499	592.372253	-20.702805	-7.071718	593.046387	-20.594822	-7.325325	593.681702	-20.476711	-7.581977	594.279846	-20.348621	-7.836922	594.848694	-20.216366	-8.085954	595.397644	-20.088976	-8.327429	595.939697
 - 	350	-19.975536	-8.562865	596.491943	-19.880716	-8.794625	597.071594	-19.801867	-9.023787	597.691589	-19.731754	-9.250670	598.360168	-19.664047	-9.476359	599.081665	-19.595718	-9.702762	599.856323	-19.525936	-9.931404	600.680298	-19.454973	-10.162763	601.546692	-19.384352	-10.396615	602.447021	-19.316603	-10.632383	603.369446
 - 	351	-19.253531	-10.870079	604.298279	-19.194130	-11.112494	605.219177	-19.134478	-11.365461	606.124695	-19.069830	-11.634359	607.014954	-18.996605	-11.919772	607.891907	-18.913460	-12.216817	608.755737	-18.822672	-12.519506	609.606323	-18.730629	-12.824678	610.444641	-18.645218	-13.131429	611.271484	-18.572073	-13.439131	612.085815
 - 	352	-18.513155	-13.746504	612.881470	-18.467817	-14.051718	613.645630	-18.434000	-14.353991	614.363525	-18.409138	-14.654982	615.028015	-18.391331	-14.957260	615.644409	-18.380253	-15.261294	616.228516	-18.377424	-15.564341	616.800903	-18.385685	-15.861339	617.377686	-18.407419	-16.146770	617.965149	-18.443291	-16.416700	618.562561
 - 	353	-18.493511	-16.669428	619.166687	-18.559166	-16.904711	619.773743	-18.640120	-17.122952	620.379517	-18.732691	-17.325157	620.978760	-18.831490	-17.513208	621.566711	-18.932852	-17.688982	622.143127	-19.035990	-17.853018	622.711792	-19.141562	-18.004436	623.274536	-19.250010	-18.142799	623.829224	-19.362509	-18.270624	624.373474
 - 	354	-19.482105	-18.392719	624.910339	-19.611206	-18.512680	625.449585	-19.748795	-18.631979	626.005798	-19.891369	-18.751707	626.593323	-20.035488	-18.872965	627.220764	-20.179335	-18.995998	627.888550	-20.322971	-19.119915	628.588318	-20.467438	-19.243288	629.306763	-20.613846	-19.365437	630.028015	-20.763628	-19.488066	630.735962
 - 	355	-20.919071	-19.615511	631.415466	-21.082449	-19.752661	632.052368	-21.254049	-19.902922	632.633850	-21.431807	-20.068844	633.151550	-21.612776	-20.253452	633.603882	-21.793381	-20.459335	633.993225	-21.969414	-20.686892	634.322632	-22.138714	-20.934496	634.596497	-22.303318	-21.199408	634.823425	-22.467546	-21.477329	635.018311
 - 	356	-22.634356	-21.761694	635.198425	-22.803576	-22.045143	635.374756	-22.972889	-22.323072	635.551086	-23.139856	-22.595161	635.729065	-23.302769	-22.863453	635.910706	-23.459951	-23.130791	636.097168	-23.609732	-23.400677	636.290100	-23.752047	-23.676382	636.492798	-23.889174	-23.959305	636.706360	-24.024614	-24.248434	636.928406
 - 	357	-24.162142	-24.541969	637.157043	-24.305058	-24.838892	637.393616	-24.454607	-25.138569	637.640869	-24.609388	-25.440029	637.899292	-24.767038	-25.741943	638.163391	-24.925764	-26.043100	638.423035	-25.084475	-26.344061	638.671448	-25.242363	-26.648588	638.908936	-25.398180	-26.961691	639.138672	-25.550669	-27.285728	639.362793
 - 	358	-25.700512	-27.619171	639.581177	-25.849640	-27.958569	639.793762	-25.998169	-28.300720	640.004883	-26.144688	-28.643242	640.222656	-26.289766	-28.983889	640.453430	-26.437010	-29.320559	640.699524	-26.590137	-29.652330	640.960999	-26.750216	-29.980131	641.237488	-26.916046	-30.306608	641.528442	-27.085201	-30.635578	641.832520
 - 	359	-27.253557	-30.970884	642.146362	-27.413836	-31.314892	642.462341	-27.555981	-31.668316	642.768677	-27.671610	-32.031212	643.055176	-27.758152	-32.402309	643.316711	-27.817577	-32.777431	643.550476	-27.853024	-33.150448	643.752930	-27.867741	-33.516010	643.918335	-27.865793	-33.871471	644.039368	-27.852728	-34.217678	644.113281
 - 	360	-27.835899	-34.557865	644.146973	-27.822744	-34.894524	644.153320	-27.817240	-35.228085	644.143982	-27.819584	-35.558552	644.124146	-27.829729	-35.885662	644.094666	-27.848848	-36.207489	644.058105	-27.878048	-36.521206	644.018860	-27.917875	-36.825184	643.978271	-27.968536	-37.119678	643.935242	-28.029202	-37.406216	643.890381
 - 	361	-28.096424	-37.687626	643.847839	-28.164108	-37.969383	643.812439	-28.225916	-38.259747	643.788330	-28.277998	-38.566284	643.779175	-28.319996	-38.890709	643.784729	-28.354401	-39.227325	643.799500	-28.385298	-39.566780	643.817932	-28.415670	-39.900040	643.839600	-28.444233	-40.219276	643.865845	-28.466082	-40.518089	643.892944
 - 	362	-28.476980	-40.792450	643.908325	-28.476532	-41.041565	643.893860	-28.468281	-41.268528	643.834717	-28.457392	-41.480350	643.725891	-28.447317	-41.685249	643.571655	-28.438730	-41.888275	643.382629	-28.432158	-42.090118	643.171692	-28.429644	-42.289272	642.948547	-28.432592	-42.483856	642.715698	-28.440191	-42.673111	642.469543
 - 	363	-28.450563	-42.860016	642.205994	-28.461748	-43.051170	641.924072	-28.471809	-43.251961	641.627197	-28.479704	-43.463146	641.320740	-28.486223	-43.682663	641.008118	-28.492340	-43.908161	640.690796	-28.496283	-44.137913	640.370544	-28.494013	-44.371204	640.048035	-28.482588	-44.607944	639.720215	-28.462719	-44.848473	639.381836
 - 	364	-28.439209	-45.094563	639.030212	-28.418802	-45.349571	638.668396	-28.406157	-45.616257	638.304077	-28.400553	-45.894379	637.945068	-28.396120	-46.180222	637.593323	-28.385624	-46.468193	637.244324	-28.364655	-46.753071	636.890381	-28.333961	-47.031277	636.523621	-28.298304	-47.300690	636.137817	-28.262287	-47.560116	635.731079
 - 	365	-28.228275	-47.808514	635.307068	-28.198002	-48.044094	634.873657	-28.174479	-48.264618	634.439941	-28.162495	-48.469051	634.015015	-28.166620	-48.659199	633.607483	-28.186646	-48.839020	633.223999	-28.215754	-49.012081	632.865479	-28.244896	-49.180706	632.526306	-28.268139	-49.347404	632.198730	-28.283451	-49.515823	631.875366
 - 	366	-28.290270	-49.690014	631.548828	-28.288197	-49.872318	631.214111	-28.278618	-50.061199	630.871033	-28.266609	-50.251656	630.523438	-28.259644	-50.438221	630.176758	-28.263237	-50.617512	629.836304	-28.278145	-50.788948	629.507385	-28.302114	-50.953899	629.193237	-28.333017	-51.113770	628.888367	-28.370100	-51.269299	628.578064
 - 	367	-28.413473	-51.422661	628.245422	-28.462467	-51.578442	627.877502	-28.514366	-51.740501	627.468750	-28.565517	-51.908924	627.019775	-28.614414	-52.080853	626.533875	-28.663420	-52.253132	626.016357	-28.716576	-52.424313	625.477844	-28.775919	-52.595165	624.933044	-28.839911	-52.766544	624.392761	-28.903889	-52.935795	623.858582
 - 	368	-28.962734	-53.096104	623.325867	-29.014370	-53.240028	622.790833	-29.059509	-53.363319	622.253113	-29.099230	-53.466778	621.713867	-29.135378	-53.556492	621.175171	-29.171095	-53.641743	620.638062	-29.208664	-53.731003	620.099976	-29.248184	-53.829544	619.557007	-29.288361	-53.940243	619.007690	-29.326441	-54.064888	618.454285
 - 	369	-29.357706	-54.203918	617.901123	-29.377457	-54.355289	617.352112	-29.384087	-54.514259	616.806946	-29.380062	-54.674755	616.260925	-29.370890	-54.831192	615.707764	-29.363237	-54.979557	615.141235	-29.362982	-55.117653	614.556030	-29.373981	-55.245106	613.950806	-29.396921	-55.363071	613.329834	-29.428864	-55.473145	612.701355
 - 	370	-29.465572	-55.577255	612.074402	-29.504915	-55.679398	611.454712	-29.547024	-55.785843	610.842041	-29.590967	-55.902309	610.232544	-29.633043	-56.031281	609.623779	-29.668924	-56.170944	609.016602	-29.696186	-56.315502	608.411560	-29.715036	-56.457703	607.807312	-29.726772	-56.591679	607.204041	-29.730730	-56.713238	606.605103
 - 	371	-29.722595	-56.819595	606.014587	-29.696289	-56.910740	605.433228	-29.647654	-56.990349	604.855835	-29.576435	-57.064777	604.271606	-29.485603	-57.141598	603.669006	-29.379509	-57.229553	603.041809	-29.262768	-57.339134	602.390747	-29.140657	-57.481213	601.721741	-29.019722	-57.663380	601.041504	-28.906536	-57.886269	600.354553
 - 	372	-28.804224	-58.142811	599.663452	-28.710194	-58.421200	598.969910	-28.618341	-58.708744	598.273499	-28.522741	-58.993809	597.571594	-28.419657	-59.266998	596.861572	-28.308302	-59.522717	596.141602	-28.189852	-59.759418	595.411621	-28.065706	-59.978348	594.677307	-27.937189	-60.182541	593.951843	-27.805494	-60.376427	593.249878
 - 	373	-27.670967	-60.564625	592.579468	-27.533144	-60.750935	591.941895	-27.392618	-60.939087	591.338135	-27.252409	-61.131824	590.770996	-27.116920	-61.327316	590.239075	-26.990988	-61.518749	589.732117	-26.878777	-61.698185	589.232300	-26.781326	-61.860115	588.719788	-26.695763	-62.003052	588.178772	-26.616693	-62.129192	587.600952
 - 	374	-26.537731	-62.241955	586.984375	-26.453251	-62.344677	586.331543	-26.361008	-62.442234	585.649902	-26.263193	-62.542217	584.951355	-26.163967	-62.653687	584.248291	-26.066713	-62.784267	583.551086	-25.973755	-62.936874	582.868042	-25.886240	-63.108707	582.203186	-25.803387	-63.293030	581.555176	-25.722925	-63.482563	580.918091
 - 	375	-25.642574	-63.673996	580.281555	-25.560743	-63.869938	579.634583	-25.476175	-64.075302	578.970764	-25.387196	-64.292068	578.287720	-25.291286	-64.517738	577.585205	-25.186407	-64.748276	576.868225	-25.072489	-64.981262	576.149414	-24.950161	-65.215927	575.445496	-24.819546	-65.451576	574.768555	-24.681808	-65.686409	574.118530
 - 	376	-24.539810	-65.917641	573.485168	-24.395767	-66.143906	572.856140	-24.249285	-66.367485	572.222900	-24.098469	-66.592621	571.578491	-23.942135	-66.821938	570.914917	-23.780783	-67.055733	570.224609	-23.616894	-67.293449	569.501892	-23.455027	-67.534126	568.742065	-23.301235	-67.775993	567.938904	-23.161779	-68.018158	567.086487
 - 	377	-23.041569	-68.262383	566.184387	-22.942055	-68.511314	565.239441	-22.859980	-68.765495	564.263733	-22.789019	-69.023979	563.272949	-22.722744	-69.286736	562.283508	-22.656309	-69.554726	561.306763	-22.586601	-69.828026	560.343628	-22.511866	-70.104836	559.384277	-22.431774	-70.382393	558.414001	-22.347857	-70.658920	557.419189
 - 	378	-22.262390	-70.935143	556.390869	-22.175522	-71.213631	555.326843	-22.083916	-71.496880	554.235596	-21.982361	-71.784943	553.133179	-21.866720	-72.072517	552.032227	-21.736332	-72.349365	550.934387	-21.594421	-72.605652	549.832214	-21.446220	-72.835541	548.714111	-21.295921	-73.036911	547.568848	-21.145067	-73.210625	546.387878
 - 	379	-20.993410	-73.359970	545.164490	-20.839359	-73.490929	543.890930	-20.679279	-73.614120	542.560547	-20.507984	-73.744133	541.171509	-20.320253	-73.895714	539.726013	-20.111822	-74.080292	538.225098	-19.880428	-74.303658	536.667847	-19.627474	-74.563927	535.052429	-19.358097	-74.850647	533.376953	-19.078510	-75.147568	531.642883
 - 	380	-18.792614	-75.438423	529.855835	-18.500242	-75.710991	528.019653	-18.197569	-75.957466	526.131226	-17.879507	-76.173935	524.185120	-17.543600	-76.360039	522.185303	-17.191710	-76.517273	520.147461	-16.827654	-76.647812	518.090637	-16.455420	-76.754478	516.027954	-16.079697	-76.840515	513.963928	-15.705236	-76.908600	511.897888
 - 	381	-15.333604	-76.959984	509.828125	-14.960772	-76.994820	507.753296	-14.579677	-77.013634	505.672516	-14.184813	-77.017540	503.585205	-13.773303	-77.006493	501.491455	-13.344095	-76.977112	499.390472	-12.898896	-76.922760	497.279388	-12.443688	-76.836349	495.154663	-11.988277	-76.713753	493.014008	-11.543069	-76.554955	490.856537
 - 	382	-11.115214	-76.362396	488.681976	-10.707833	-76.139030	486.489380	-10.321931	-75.887939	484.275604	-9.957392	-75.612633	482.034363	-9.612593	-75.317635	479.758423	-9.284560	-75.008522	477.445282	-8.969251	-74.689201	475.097900	-8.660714	-74.358475	472.721191	-8.351417	-74.011246	470.318176	-8.035241	-73.643074	467.885071
 - 	383	-7.709012	-73.253708	465.409180	-7.370059	-72.847603	462.874786	-7.013896	-72.431740	460.270599	-6.635177	-72.011650	457.590179	-6.230428	-71.588722	454.827118	-5.800563	-71.160629	451.974457	-5.351852	-70.724220	449.030029	-4.894142	-70.278091	446.001770	-4.438426	-69.823540	442.907623	-3.996161	-69.364700	439.769989
 - 	384	-3.577952	-68.907944	436.609436	-3.189872	-68.459930	433.444916	-2.831478	-68.025513	430.296814	-2.497772	-67.607452	427.185608	-2.181527	-67.206627	424.125305	-1.873900	-66.821297	421.116425	-1.565299	-66.445953	418.143372	-1.247015	-66.071182	415.179901	-0.913176	-65.686249	412.197845	-0.563095	-65.283852	409.172760
 - 	385	-0.201435	-64.863037	406.087280	0.164773	-64.427849	402.934021	0.527944	-63.984043	399.715637	0.879501	-63.537136	396.440643	1.210945	-63.090408	393.118744	1.515784	-62.643452	389.760315	1.788480	-62.194599	386.378723	2.022817	-61.744438	382.989624	2.214073	-61.295422	379.608276	2.361881	-60.849449	376.247101
 - 	386	2.469911	-60.406673	372.913513	2.544276	-59.965675	369.610718	2.592110	-59.524097	366.341919	2.620267	-59.078194	363.110840	2.634491	-58.622047	359.917328	2.638371	-58.148483	356.757019	2.632129	-57.650650	353.625000	2.612785	-57.122898	350.516571	2.576561	-56.562141	347.425018	2.521726	-55.970409	344.340607
 - 	387	2.448442	-55.355530	341.252136	2.356453	-54.728252	338.148010	2.246035	-54.098263	335.016418	2.121539	-53.473209	331.844818	1.990577	-52.860737	328.620483	1.859305	-52.269444	325.333282	1.731067	-51.707596	321.979462	1.608733	-51.181351	318.562103	1.495963	-50.693661	315.087830	1.396822	-50.243717	311.566467
 - 	388	1.315406	-49.827248	308.014618	1.255121	-49.439007	304.455200	1.217466	-49.075703	300.911377	1.201048	-48.735519	297.400604	1.201119	-48.415123	293.929901	1.210815	-48.107975	290.492981	1.224145	-47.805878	287.074585	1.237194	-47.502064	283.661377	1.246633	-47.192654	280.247925	1.249500	-46.875797	276.833954
 - 	389	1.244183	-46.550644	273.419769	1.229126	-46.216705	270.003418	1.200782	-45.872860	266.580475	1.154310	-45.517212	263.147980	1.086725	-45.148403	259.709473	0.999070	-44.766529	256.274780	0.895810	-44.372574	252.854126	0.783050	-43.967793	249.453781	0.665729	-43.553585	246.076096	0.544713	-43.131016	242.721497
 - 	390	0.417213	-42.700054	239.392517	0.280225	-42.260391	236.098648	0.134023	-41.813442	232.855057	-0.016052	-41.362247	229.673904	-0.160911	-40.910435	226.560028	-0.291016	-40.462891	223.514313	-0.398679	-40.024746	220.533875	-0.478703	-39.597561	217.607498	-0.528291	-39.177681	214.713974	-0.546786	-38.758591	211.827408
 - 	391	-0.535819	-38.335335	208.928879	-0.499852	-37.907253	206.014526	-0.445737	-37.476681	203.092606	-0.380933	-37.045834	200.175888	-0.311788	-36.614529	197.277939	-0.242360	-36.180134	194.411545	-0.174242	-35.738846	191.585114	-0.107980	-35.286934	188.800186	-0.044596	-34.822845	186.053986	0.015027	-34.348339	183.344345
 - 	392	0.071735	-33.867065	180.670914	0.127923	-33.382732	178.031662	0.186649	-32.897755	175.418762	0.250843	-32.413433	172.818832	0.321657	-31.932735	170.219666	0.397818	-31.462183	167.614197	0.476725	-31.009287	164.998276	0.554233	-30.579096	162.372406	0.622619	-30.173700	159.746429	0.670591	-29.792919	157.137299
 - 	393	0.687516	-29.434536	154.561829	0.669220	-29.095255	152.031509	0.620480	-28.771631	149.549820	0.551909	-28.460102	147.109955	0.474482	-28.156944	144.695419	0.396470	-27.858547	142.286789	0.324062	-27.562120	139.870316	0.262957	-27.266577	137.439835	0.217156	-26.972202	134.991531	0.186278	-26.678963	132.522766
 - 	394	0.165914	-26.385313	130.037704	0.150276	-26.089436	127.549500	0.134433	-25.791115	125.075760	0.115863	-25.490675	122.632912	0.093991	-25.185930	120.233665	0.067632	-24.871067	117.886597	0.033106	-24.539076	115.595055	-0.015062	-24.186501	113.358749	-0.080497	-23.816549	111.176117	-0.160578	-23.437197	109.041862
 - 	395	-0.245479	-23.057135	106.944633	-0.321958	-22.683794	104.869362	-0.378384	-22.322557	102.801262	-0.407410	-21.975603	100.729721	-0.406289	-21.641983	98.649918	-0.376603	-21.319204	96.560005	-0.323840	-21.003904	94.458427	-0.255556	-20.691814	92.346138	-0.179011	-20.378819	90.229553	-0.100547	-20.062372	88.119179
 - 	396	-0.025579	-19.741055	86.025284	0.042022	-19.412018	83.953529	0.100470	-19.069141	81.903625	0.149400	-18.704748	79.873039	0.187175	-18.314217	77.860329	0.209464	-17.898890	75.864220	0.211943	-17.464359	73.883430	0.192733	-17.016768	71.917702	0.151646	-16.560867	69.967705	0.089746	-16.099817	68.036629
 - 	397	0.009962	-15.635264	66.134193	-0.082944	-15.167705	64.276596	-0.182451	-14.696564	62.480427	-0.281074	-14.219897	60.758114	-0.372472	-13.735175	59.117989	-0.453032	-13.240563	57.562790	-0.521818	-12.734897	56.085316	-0.579460	-12.217962	54.669979	-0.627258	-11.692056	53.302330	-0.666702	-11.162042	51.974339
 - 	398	-0.698677	-10.633601	50.681355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	411	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
